Time;Rpm;Const1;RandNum;Sinus;Pulse;Step;RpmRad2
6.124;29000;138;40;0.2032;223;240;3035.33
6.125;29000;138;40;0.2032;223;240;3035.33
6.126;29000;138;40;0.2032;223;240;3035.33
6.127;29000;138;40;0.2032;223;240;3035.33
6.128;29000;138;40;0.2032;223;240;3035.33
6.129;29000;138;40;0.2032;223;240;3035.33
6.13;29000;138;40;0.2032;223;240;3035.33
6.131;29000;138;40;0.2032;223;240;3035.33
6.132;29000;138;40;0.2032;223;240;3035.33
6.133;29000;138;40;0.2032;223;240;3035.33
6.134;29000;138;40;0.2032;223;240;3035.33
6.135;29000;138;40;0.2032;223;240;3035.33
6.136;29000;138;40;0.2032;223;240;3035.33
6.137;29000;138;40;0.2032;223;240;3035.33
6.138;29000;138;40;0.2032;223;240;3035.33
6.139;29000;138;40;0.2032;223;240;3035.33
6.14;29000;138;40;0.2032;223;240;3035.33
6.141;29000;138;40;0.2032;223;240;3035.33
6.142;29000;138;40;0.2032;223;240;3035.33
6.143;29000;138;40;0.2032;223;240;3035.33
6.144;29000;138;40;0.2032;223;240;3035.33
6.145;29000;138;40;0.2032;223;240;3035.33
6.146;29000;138;40;0.2032;223;240;3035.33
6.147;29000;138;40;0.2032;223;240;3035.33
6.148;29000;138;40;0.2032;223;240;3035.33
6.149;29000;138;40;0.2032;223;240;3035.33
6.15;29000;138;40;0.2032;223;240;3035.33
6.151;29000;138;40;0.2032;223;240;3035.33
6.152;29000;138;40;0.2032;223;240;3035.33
6.153;29000;138;40;0.2032;223;240;3035.33
6.154;29000;138;40;0.2032;223;240;3035.33
6.155;29000;138;40;0.2032;223;240;3035.33
6.156;29000;138;40;0.2032;223;240;3035.33
6.157;29000;138;40;0.2032;223;240;3035.33
6.158;29000;138;40;0.2032;223;240;3035.33
6.159;29000;138;40;0.2032;223;240;3035.33
6.16;29000;138;40;0.2032;223;240;3035.33
6.161;29000;138;40;0.2032;223;240;3035.33
6.162;29000;138;40;0.2032;223;240;3035.33
6.163;29000;138;40;0.2032;223;240;3035.33
6.164;29000;138;40;0.2032;223;240;3035.33
6.165;29000;138;40;0.2032;223;240;3035.33
6.166;29000;138;40;0.2032;223;240;3035.33
6.167;29000;138;40;0.2032;223;240;3035.33
6.168;29000;138;40;0.2032;223;240;3035.33
6.169;29000;138;40;0.2032;223;240;3035.33
6.17;29000;138;40;0.2032;223;240;3035.33
6.171;29000;138;40;0.2032;223;240;3035.33
6.172;29000;138;40;0.2032;223;240;3035.33
6.173;29000;138;40;0.2032;223;240;3035.33
6.174;29000;138;40;0.2032;223;240;3035.33
6.175;29000;138;40;0.2032;223;240;3035.33
6.176;29000;138;40;0.2032;223;240;3035.33
6.177;29000;138;40;0.2032;223;240;3035.33
6.178;29000;138;40;0.2032;223;240;3035.33
6.179;29000;138;40;0.2032;223;240;3035.33
6.18;29000;138;40;0.2032;223;240;3035.33
6.181;29000;138;40;0.2032;223;240;3035.33
6.182;29000;138;40;0.2032;223;240;3035.33
6.183;29000;138;40;0.2032;223;240;3035.33
6.184;29000;138;40;0.2032;223;240;3035.33
6.185;29000;138;40;0.2032;223;240;3035.33
6.186;29000;138;40;0.2032;223;240;3035.33
6.187;29000;138;40;0.2032;223;240;3035.33
6.188;29000;138;40;0.2032;223;240;3035.33
6.189;29000;138;40;0.2032;223;240;3035.33
6.19;29000;138;40;0.2032;223;240;3035.33
6.191;29000;138;40;0.2032;223;240;3035.33
6.192;29000;138;40;0.2032;223;240;3035.33
6.193;29000;138;40;0.2032;223;240;3035.33
6.194;29000;138;40;0.2032;223;240;3035.33
6.195;29000;138;40;0.2032;223;240;3035.33
6.196;29000;138;40;0.2032;223;240;3035.33
6.197;29000;138;40;0.2032;223;240;3035.33
6.198;29000;138;40;0.2032;223;240;3035.33
6.199;29000;138;40;0.2032;223;240;3035.33
6.2;29000;138;40;0.2032;223;240;3035.33
6.201;29000;138;40;0.2032;223;240;3035.33
6.202;29000;138;40;0.2032;223;240;3035.33
6.203;29000;138;40;0.2032;223;240;3035.33
6.204;29000;138;40;0.2032;223;240;3035.33
6.205;29000;138;40;0.2032;223;240;3035.33
6.206;29000;138;40;0.2032;223;240;3035.33
6.207;29000;138;40;0.2032;223;240;3035.33
6.208;29000;138;40;0.2032;223;240;3035.33
6.209;29000;138;40;0.2032;223;240;3035.33
6.21;29000;138;40;0.2032;223;240;3035.33
6.211;29000;138;40;0.2032;223;240;3035.33
6.212;29000;138;40;0.2032;223;240;3035.33
6.213;29000;138;40;0.2032;223;240;3035.33
6.214;29000;138;40;0.2032;223;240;3035.33
6.215;29000;138;40;0.2032;223;240;3035.33
6.216;29000;138;40;0.2032;223;240;3035.33
6.217;29000;138;40;0.2032;223;240;3035.33
6.218;29000;138;40;0.2032;223;240;3035.33
6.219;29000;138;40;0.2032;223;240;3035.33
6.22;29000;138;40;0.2032;223;240;3035.33
6.221;29000;138;40;0.2032;223;240;3035.33
6.222;29000;138;40;0.2032;223;240;3035.33
6.223;29000;138;40;0.2032;223;240;3035.33
6.224;29000;138;40;0.2032;223;240;3035.33
6.225;29000;138;40;0.2032;223;240;3035.33
6.226;29000;138;40;0.2032;223;240;3035.33
6.227;29000;138;40;0.2032;223;240;3035.33
6.228;29000;138;40;0.2032;223;240;3035.33
6.229;29000;138;40;0.2032;223;240;3035.33
6.23;29000;138;40;0.2032;223;240;3035.33
6.231;29000;138;40;0.2032;223;240;3035.33
6.232;29000;138;40;0.2032;223;240;3035.33
6.233;29000;138;40;0.2032;223;240;3035.33
6.234;29000;138;40;0.2032;223;240;3035.33
6.235;29000;138;40;0.2032;223;240;3035.33
6.236;29000;138;40;0.2032;223;240;3035.33
6.237;29000;138;40;0.2032;223;240;3035.33
6.238;29000;138;40;0.2032;223;240;3035.33
6.239;29000;138;40;0.2032;223;240;3035.33
6.24;29000;138;40;0.2032;223;240;3035.33
6.241;29000;138;40;0.2032;223;240;3035.33
6.242;29000;138;40;0.2032;223;240;3035.33
6.243;29000;138;40;0.2032;223;240;3035.33
6.244;29000;138;40;0.2032;223;240;3035.33
6.245;29000;138;40;0.2032;223;240;3035.33
6.246;29000;138;40;0.2032;223;240;3035.33
6.247;29000;138;40;0.2032;223;240;3035.33
6.248;29000;138;40;0.2032;223;240;3035.33
6.249;29000;138;40;0.2032;223;240;3035.33
6.25;29000;138;40;0.2032;223;240;3035.33
6.251;29000;138;40;0.2032;223;240;3035.33
6.252;29000;138;40;0.2032;223;240;3035.33
6.253;29000;138;40;0.2032;223;240;3035.33
6.254;29000;138;40;0.2032;223;240;3035.33
6.255;29000;138;40;0.2032;223;240;3035.33
6.256;29000;138;40;0.2032;223;240;3035.33
6.257;29000;138;40;0.2032;223;240;3035.33
6.258;29000;138;40;0.2032;223;240;3035.33
6.259;29000;138;40;0.2032;223;240;3035.33
6.26;29000;138;40;0.2032;223;240;3035.33
6.261;29000;138;40;0.2032;223;240;3035.33
6.262;29000;138;40;0.2032;223;240;3035.33
6.263;29000;138;40;0.2032;223;240;3035.33
6.264;29000;138;40;0.2032;223;240;3035.33
6.265;29000;138;40;0.2032;223;240;3035.33
6.266;29000;138;40;0.2032;223;240;3035.33
6.267;29000;138;40;0.2032;223;240;3035.33
6.268;29000;138;40;0.2032;223;240;3035.33
6.269;29000;138;40;0.2032;223;240;3035.33
6.27;29000;138;40;0.2032;223;240;3035.33
6.271;29000;138;40;0.2032;223;240;3035.33
6.272;29000;138;40;0.2032;223;240;3035.33
6.273;29000;138;40;0.2032;223;240;3035.33
6.274;29000;138;40;0.2032;223;240;3035.33
6.275;29000;138;40;0.2032;223;240;3035.33
6.276;29000;138;40;0.2032;223;240;3035.33
6.277;29000;138;40;0.2032;223;240;3035.33
6.278;29000;138;40;0.2032;223;240;3035.33
6.279;29000;138;40;0.2032;223;240;3035.33
6.28;29000;138;40;0.2032;223;240;3035.33
6.281;29000;138;40;0.2032;223;240;3035.33
6.282;29000;138;40;0.2032;223;240;3035.33
6.283;29000;138;40;0.2032;223;240;3035.33
6.284;29000;138;40;0.2032;223;240;3035.33
6.285;29000;138;40;0.2032;223;240;3035.33
6.286;29000;138;40;0.2032;223;240;3035.33
6.287;29000;138;40;0.2032;223;240;3035.33
6.288;29000;138;40;0.2032;223;240;3035.33
6.289;29000;138;40;0.2032;223;240;3035.33
6.29;29000;138;40;0.2032;223;240;3035.33
6.291;29000;138;40;0.2032;223;240;3035.33
6.292;29000;138;40;0.2032;223;240;3035.33
6.293;29000;138;40;0.2032;223;240;3035.33
6.294;29000;138;40;0.2032;223;240;3035.33
6.295;29000;138;40;0.2032;223;240;3035.33
6.296;29000;138;40;0.2032;223;240;3035.33
6.297;29000;138;40;0.2032;223;240;3035.33
6.298;29000;138;40;0.2032;223;240;3035.33
6.299;29000;138;40;0.2032;223;240;3035.33
6.3;29000;138;40;0.2032;223;240;3035.33
6.301;29000;138;40;0.2032;223;240;3035.33
6.302;29000;138;40;0.2032;223;240;3035.33
6.303;29000;138;40;0.2032;223;240;3035.33
6.304;29000;138;40;0.2032;223;240;3035.33
6.305;29000;138;40;0.2032;223;240;3035.33
6.306;29000;138;40;0.2032;223;240;3035.33
6.307;29000;138;40;0.2032;223;240;3035.33
6.308;29000;138;40;0.2032;223;240;3035.33
6.309;29000;138;40;0.2032;223;240;3035.33
6.31;29000;138;40;0.2032;223;240;3035.33
6.311;29000;138;40;0.2032;223;240;3035.33
6.312;29000;138;40;0.2032;223;240;3035.33
6.313;29000;138;40;0.2032;223;240;3035.33
6.314;29000;138;40;0.2032;223;240;3035.33
6.315;29000;138;40;0.2032;223;240;3035.33
6.316;29000;138;40;0.2032;223;240;3035.33
6.317;29000;138;40;0.2032;223;240;3035.33
6.318;29000;138;40;0.2032;223;240;3035.33
6.319;29000;138;40;0.2032;223;240;3035.33
6.32;29000;138;40;0.2032;223;240;3035.33
6.321;29000;138;40;0.2032;223;240;3035.33
6.322;29000;138;40;0.2032;223;240;3035.33
6.323;29000;138;40;0.2032;223;240;3035.33
6.324;29000;138;40;0.2032;223;240;3035.33
6.325;29000;138;40;0.2032;223;240;3035.33
6.326;29000;138;40;0.2032;223;240;3035.33
6.327;29000;138;40;0.2032;223;240;3035.33
6.328;29000;138;40;0.2032;223;240;3035.33
6.329;29000;138;40;0.2032;223;240;3035.33
6.33;29000;138;40;0.2032;223;240;3035.33
6.331;29000;138;40;0.2032;223;240;3035.33
6.332;29000;138;40;0.2032;223;240;3035.33
6.333;29000;138;40;0.2032;223;240;3035.33
6.334;29000;138;40;0.2032;223;240;3035.33
6.335;29000;138;40;0.2032;223;240;3035.33
6.336;29000;138;40;0.2032;223;240;3035.33
6.337;29000;138;40;0.2032;223;240;3035.33
6.338;29000;138;40;0.2032;223;240;3035.33
6.339;29000;138;40;0.2032;223;240;3035.33
6.34;29000;138;40;0.2032;223;240;3035.33
6.341;29000;138;40;0.2032;223;240;3035.33
6.342;29000;138;40;0.2032;223;240;3035.33
6.343;29000;138;40;0.2032;223;240;3035.33
6.344;29000;138;40;0.2032;223;240;3035.33
6.345;29000;138;40;0.2032;223;240;3035.33
6.346;29000;138;40;0.2032;223;240;3035.33
6.347;29000;138;40;0.2032;223;240;3035.33
6.348;29000;138;40;0.2032;223;240;3035.33
6.349;29000;138;40;0.2032;223;240;3035.33
6.35;29000;138;40;0.2032;223;240;3035.33
6.351;29000;138;40;0.2032;223;240;3035.33
6.352;29000;138;40;0.2032;223;240;3035.33
6.353;29000;138;40;0.2032;223;240;3035.33
6.354;29000;138;40;0.2032;223;240;3035.33
6.355;29000;138;40;0.2032;223;240;3035.33
6.356;29000;138;40;0.2032;223;240;3035.33
6.357;29000;138;40;0.2032;223;240;3035.33
6.358;29000;138;40;0.2032;223;240;3035.33
6.359;29000;138;40;0.2032;223;240;3035.33
6.36;29000;138;40;0.2032;223;240;3035.33
6.361;29000;138;40;0.2032;223;240;3035.33
6.362;29000;138;40;0.2032;223;240;3035.33
6.363;29000;138;40;0.2032;223;240;3035.33
6.364;29000;138;40;0.2032;223;240;3035.33
6.365;29000;138;40;0.2032;223;240;3035.33
6.366;29000;138;40;0.2032;223;240;3035.33
6.367;29000;138;40;0.2032;223;240;3035.33
6.368;29000;138;40;0.2032;223;240;3035.33
6.369;29000;138;40;0.2032;223;240;3035.33
6.37;29000;138;40;0.2032;223;240;3035.33
6.371;29000;138;40;0.2032;223;240;3035.33
6.372;29000;138;40;0.2032;223;240;3035.33
6.373;29000;138;40;0.2032;223;240;3035.33
6.374;29000;138;40;0.2032;223;240;3035.33
6.375;29000;138;40;0.2032;223;240;3035.33
6.376;29000;138;40;0.2032;223;240;3035.33
6.377;29000;138;40;0.2032;223;240;3035.33
6.378;29000;138;40;0.2032;223;240;3035.33
6.379;29000;138;40;0.2032;223;240;3035.33
6.38;29000;138;40;0.2032;223;240;3035.33
6.381;29000;138;40;0.2032;223;240;3035.33
6.382;29000;138;40;0.2032;223;240;3035.33
6.383;29000;138;40;0.2032;223;240;3035.33
6.384;29000;138;40;0.2032;223;240;3035.33
6.385;29000;138;40;0.2032;223;240;3035.33
6.386;29000;138;40;0.2032;223;240;3035.33
6.387;29000;138;40;0.2032;223;240;3035.33
6.388;29000;138;40;0.2032;223;240;3035.33
6.389;29000;138;40;0.2032;223;240;3035.33
6.39;29000;138;40;0.2032;223;240;3035.33
6.391;29000;138;40;0.2032;223;240;3035.33
6.392;29000;138;40;0.2032;223;240;3035.33
6.393;29000;138;40;0.2032;223;240;3035.33
6.394;29000;138;40;0.2032;223;240;3035.33
6.395;29000;138;40;0.2032;223;240;3035.33
6.396;29000;138;40;0.2032;223;240;3035.33
6.397;29000;138;40;0.2032;223;240;3035.33
6.398;29000;138;40;0.2032;223;240;3035.33
6.399;29000;138;40;0.2032;223;240;3035.33
6.4;29000;138;40;0.2032;223;240;3035.33
6.401;29000;138;40;0.2032;223;240;3035.33
6.402;29000;138;40;0.2032;223;240;3035.33
6.403;29000;138;40;0.2032;223;240;3035.33
6.404;29000;138;40;0.2032;223;240;3035.33
6.405;29000;138;40;0.2032;223;240;3035.33
6.406;29000;138;40;0.2032;223;240;3035.33
6.407;29000;138;40;0.2032;223;240;3035.33
6.408;29000;138;40;0.2032;223;240;3035.33
6.409;29000;138;40;0.2032;223;240;3035.33
6.41;29000;138;40;0.2032;223;240;3035.33
6.411;29000;138;40;0.2032;223;240;3035.33
6.412;29000;138;40;0.2032;223;240;3035.33
6.413;29000;138;40;0.2032;223;240;3035.33
6.414;29000;138;40;0.2032;223;240;3035.33
6.415;29000;138;40;0.2032;223;240;3035.33
6.416;29000;138;40;0.2032;223;240;3035.33
6.417;29000;138;40;0.2032;223;240;3035.33
6.418;29000;138;40;0.2032;223;240;3035.33
6.419;29000;138;40;0.2032;223;240;3035.33
6.42;29000;138;40;0.2032;223;240;3035.33
6.421;29000;138;40;0.2032;223;240;3035.33
6.422;29000;138;40;0.2032;223;240;3035.33
6.423;29000;138;40;0.2032;223;240;3035.33
6.424;29000;138;40;0.2032;223;240;3035.33
6.425;29000;138;40;0.2032;223;240;3035.33
6.426;29000;138;40;0.2032;223;240;3035.33
6.427;29000;138;40;0.2032;223;240;3035.33
6.428;29000;138;40;0.2032;223;240;3035.33
6.429;29000;138;40;0.2032;223;240;3035.33
6.43;29000;138;40;0.2032;223;240;3035.33
6.431;29000;138;40;0.2032;223;240;3035.33
6.432;29000;138;40;0.2032;223;240;3035.33
6.433;29000;138;40;0.2032;223;240;3035.33
6.434;29000;138;40;0.2032;223;240;3035.33
6.435;29000;138;40;0.2032;223;240;3035.33
6.436;29000;138;40;0.2032;223;240;3035.33
6.437;29000;138;40;0.2032;223;240;3035.33
6.438;29000;138;40;0.2032;223;240;3035.33
6.439;29000;138;40;0.2032;223;240;3035.33
6.44;29000;138;40;0.2032;223;240;3035.33
6.441;29000;138;40;0.2032;223;240;3035.33
6.442;29000;138;40;0.2032;223;240;3035.33
6.443;29000;138;40;0.2032;223;240;3035.33
6.444;29000;138;40;0.2032;223;240;3035.33
6.445;29000;138;40;0.2032;223;240;3035.33
6.446;29000;138;40;0.2032;223;240;3035.33
6.447;29000;138;40;0.2032;223;240;3035.33
6.448;29000;138;40;0.2032;223;240;3035.33
6.449;29000;138;40;0.2032;223;240;3035.33
6.45;29000;138;40;0.2032;223;240;3035.33
6.451;29000;138;40;0.2032;223;240;3035.33
6.452;29000;138;40;0.2032;223;240;3035.33
6.453;29000;138;40;0.2032;223;240;3035.33
6.454;29000;138;40;0.2032;223;240;3035.33
6.455;29000;138;40;0.2032;223;240;3035.33
6.456;29000;138;40;0.2032;223;240;3035.33
6.457;29000;138;40;0.2032;223;240;3035.33
6.458;29000;138;40;0.2032;223;240;3035.33
6.459;29000;138;40;0.2032;223;240;3035.33
6.46;29000;138;40;0.2032;223;240;3035.33
6.461;29000;138;40;0.2032;223;240;3035.33
6.462;29000;138;40;0.2032;223;240;3035.33
6.463;29000;138;40;0.2032;223;240;3035.33
6.464;29000;138;40;0.2032;223;240;3035.33
6.465;29000;138;40;0.2032;223;240;3035.33
6.466;29000;138;40;0.2032;223;240;3035.33
6.467;29000;138;40;0.2032;223;240;3035.33
6.468;29000;138;40;0.2032;223;240;3035.33
6.469;29000;138;40;0.2032;223;240;3035.33
6.47;29000;138;40;0.2032;223;240;3035.33
6.471;29000;138;40;0.2032;223;240;3035.33
6.472;29000;138;40;0.2032;223;240;3035.33
6.473;29000;138;40;0.2032;223;240;3035.33
6.474;29000;138;40;0.2032;223;240;3035.33
6.475;29000;138;40;0.2032;223;240;3035.33
6.476;29000;138;40;0.2032;223;240;3035.33
6.477;29000;138;40;0.2032;223;240;3035.33
6.478;29000;138;40;0.2032;223;240;3035.33
6.479;29000;138;40;0.2032;223;240;3035.33
6.48;29000;138;40;0.2032;223;240;3035.33
6.481;29000;138;40;0.2032;223;240;3035.33
6.482;29000;138;40;0.2032;223;240;3035.33
6.483;29000;138;40;0.2032;223;240;3035.33
6.484;29000;138;40;0.2032;223;240;3035.33
6.485;29000;138;40;0.2032;223;240;3035.33
6.486;29000;138;40;0.2032;223;240;3035.33
6.487;29000;138;40;0.2032;223;240;3035.33
6.488;29000;138;40;0.2032;223;240;3035.33
6.489;29000;138;40;0.2032;223;240;3035.33
6.49;29000;138;40;0.2032;223;240;3035.33
6.491;29000;138;40;0.2032;223;240;3035.33
6.492;29000;138;40;0.2032;223;240;3035.33
6.493;29000;138;40;0.2032;223;240;3035.33
6.494;29000;138;40;0.2032;223;240;3035.33
6.495;29000;138;40;0.2032;223;240;3035.33
6.496;29000;138;40;0.2032;223;240;3035.33
6.497;29000;138;40;0.2032;223;240;3035.33
6.498;29000;138;40;0.2032;223;240;3035.33
6.499;29000;138;40;0.2032;223;240;3035.33
6.5;29000;138;40;0.2032;223;240;3035.33
6.501;29000;138;40;0.2032;223;240;3035.33
6.502;29000;138;40;0.2032;223;240;3035.33
6.503;29000;138;40;0.2032;223;240;3035.33
6.504;29000;138;40;0.2032;223;240;3035.33
6.505;29000;138;40;0.2032;223;240;3035.33
6.506;29000;138;40;0.2032;223;240;3035.33
6.507;29000;138;40;0.2032;223;240;3035.33
6.508;29000;138;40;0.2032;223;240;3035.33
6.509;29000;138;40;0.2032;223;240;3035.33
6.51;29000;138;40;0.2032;223;240;3035.33
6.511;29000;138;40;0.2032;223;240;3035.33
6.512;29000;138;40;0.2032;223;240;3035.33
6.513;29000;138;40;0.2032;223;240;3035.33
6.514;29000;138;40;0.2032;223;240;3035.33
6.515;29000;138;40;0.2032;223;240;3035.33
6.516;29000;138;40;0.2032;223;240;3035.33
6.517;29000;138;40;0.2032;223;240;3035.33
6.518;29000;138;40;0.2032;223;240;3035.33
6.519;29000;138;40;0.2032;223;240;3035.33
6.52;29000;138;40;0.2032;223;240;3035.33
6.521;29000;138;40;0.2032;223;240;3035.33
6.522;29000;138;40;0.2032;223;240;3035.33
6.523;29000;138;40;0.2032;223;240;3035.33
6.524;29000;138;40;0.2032;223;240;3035.33
6.525;29000;138;40;0.2032;223;240;3035.33
6.526;29000;138;40;0.2032;223;240;3035.33
6.527;29000;138;40;0.2032;223;240;3035.33
6.528;29000;138;40;0.2032;223;240;3035.33
6.529;29000;138;40;0.2032;223;240;3035.33
6.53;29000;138;40;0.2032;223;240;3035.33
6.531;29000;138;40;0.2032;223;240;3035.33
6.532;29000;138;40;0.2032;223;240;3035.33
6.533;29000;138;40;0.2032;223;240;3035.33
6.534;29000;138;40;0.2032;223;240;3035.33
6.535;29000;138;40;0.2032;223;240;3035.33
6.536;29000;138;40;0.2032;223;240;3035.33
6.537;29000;138;40;0.2032;223;240;3035.33
6.538;29000;138;40;0.2032;223;240;3035.33
6.539;29000;138;40;0.2032;223;240;3035.33
6.54;29000;138;40;0.2032;223;240;3035.33
6.541;29000;138;40;0.2032;223;240;3035.33
6.542;29000;138;40;0.2032;223;240;3035.33
6.543;29000;138;40;0.2032;223;240;3035.33
6.544;29000;138;40;0.2032;223;240;3035.33
6.545;29000;138;40;0.2032;223;240;3035.33
6.546;29000;138;40;0.2032;223;240;3035.33
6.547;29000;138;40;0.2032;223;240;3035.33
6.548;29000;138;40;0.2032;223;240;3035.33
6.549;29000;138;40;0.2032;223;240;3035.33
6.55;29000;138;40;0.2032;223;240;3035.33
6.551;29000;138;40;0.2032;223;240;3035.33
6.552;29000;138;40;0.2032;223;240;3035.33
6.553;29000;138;40;0.2032;223;240;3035.33
6.554;29000;138;40;0.2032;223;240;3035.33
6.555;29000;138;40;0.2032;223;240;3035.33
6.556;29000;138;40;0.2032;223;240;3035.33
6.557;29000;138;40;0.2032;223;240;3035.33
6.558;29000;138;40;0.2032;223;240;3035.33
6.559;29000;138;40;0.2032;223;240;3035.33
6.56;29000;138;40;0.2032;223;240;3035.33
6.561;29000;138;40;0.2032;223;240;3035.33
6.562;29000;138;40;0.2032;223;240;3035.33
6.563;29000;138;40;0.2032;223;240;3035.33
6.564;29000;138;40;0.2032;223;240;3035.33
6.565;29000;138;40;0.2032;223;240;3035.33
6.566;29000;138;40;0.2032;223;240;3035.33
6.567;29000;138;40;0.2032;223;240;3035.33
6.568;29000;138;40;0.2032;223;240;3035.33
6.569;29000;138;40;0.2032;223;240;3035.33
6.57;29000;138;40;0.2032;223;240;3035.33
6.571;29000;138;40;0.2032;223;240;3035.33
6.572;29000;138;40;0.2032;223;240;3035.33
6.573;29000;138;40;0.2032;223;240;3035.33
6.574;29000;138;40;0.2032;223;240;3035.33
6.575;29000;138;40;0.2032;223;240;3035.33
6.576;29000;138;40;0.2032;223;240;3035.33
6.577;29000;138;40;0.2032;223;240;3035.33
6.578;29000;138;40;0.2032;223;240;3035.33
6.579;29000;138;40;0.2032;223;240;3035.33
6.58;29000;138;40;0.2032;223;240;3035.33
6.581;29000;138;40;0.2032;223;240;3035.33
6.582;29000;138;40;0.2032;223;240;3035.33
6.583;29000;138;40;0.2032;223;240;3035.33
6.584;29000;138;40;0.2032;223;240;3035.33
6.585;29000;138;40;0.2032;223;240;3035.33
6.586;29000;138;40;0.2032;223;240;3035.33
6.587;29000;138;40;0.2032;223;240;3035.33
6.588;29000;138;40;0.2032;223;240;3035.33
6.589;29000;138;40;0.2032;223;240;3035.33
6.59;29000;138;40;0.2032;223;240;3035.33
6.591;29000;138;40;0.2032;223;240;3035.33
6.592;29000;138;40;0.2032;223;240;3035.33
6.593;29000;138;40;0.2032;223;240;3035.33
6.594;29000;138;40;0.2032;223;240;3035.33
6.595;29000;138;40;0.2032;223;240;3035.33
6.596;29000;138;40;0.2032;223;240;3035.33
6.597;29000;138;40;0.2032;223;240;3035.33
6.598;29000;138;40;0.2032;223;240;3035.33
6.599;29000;138;40;0.2032;223;240;3035.33
6.6;29000;138;40;0.2032;223;240;3035.33
6.601;29000;138;40;0.2032;223;240;3035.33
6.602;29000;138;40;0.2032;223;240;3035.33
6.603;29000;138;40;0.2032;223;240;3035.33
6.604;29000;138;40;0.2032;223;240;3035.33
6.605;29000;138;40;0.2032;223;240;3035.33
6.606;29000;138;40;0.2032;223;240;3035.33
6.607;29000;138;40;0.2032;223;240;3035.33
6.608;29000;138;40;0.2032;223;240;3035.33
6.609;29000;138;40;0.2032;223;240;3035.33
6.61;29000;138;40;0.2032;223;240;3035.33
6.611;29000;138;40;0.2032;223;240;3035.33
6.612;29000;138;40;0.2032;223;240;3035.33
6.613;29000;138;40;0.2032;223;240;3035.33
6.614;29000;138;40;0.2032;223;240;3035.33
6.615;29000;138;40;0.2032;223;240;3035.33
6.616;29000;138;40;0.2032;223;240;3035.33
6.617;29000;138;40;0.2032;223;240;3035.33
6.618;29000;138;40;0.2032;223;240;3035.33
6.619;29000;138;40;0.2032;223;240;3035.33
6.62;29000;138;40;0.2032;223;240;3035.33
6.621;29000;138;40;0.2032;223;240;3035.33
6.622;29000;138;40;0.2032;223;240;3035.33
6.623;29000;138;40;0.2032;223;240;3035.33
6.624;29000;138;40;0.2032;223;240;3035.33
6.625;29000;138;40;0.2032;223;240;3035.33
6.626;29000;138;40;0.2032;223;240;3035.33
6.627;29000;138;40;0.2032;223;240;3035.33
6.628;29000;138;40;0.2032;223;240;3035.33
6.629;29000;138;40;0.2032;223;240;3035.33
6.63;29000;138;40;0.2032;223;240;3035.33
6.631;29000;138;40;0.2032;223;240;3035.33
6.632;29000;138;40;0.2032;223;240;3035.33
6.633;29000;138;40;0.2032;223;240;3035.33
6.634;29000;138;40;0.2032;223;240;3035.33
6.635;29000;138;40;0.2032;223;240;3035.33
6.636;29000;138;40;0.2032;223;240;3035.33
6.637;29000;138;40;0.2032;223;240;3035.33
6.638;29000;138;40;0.2032;223;240;3035.33
6.639;29000;138;40;0.2032;223;240;3035.33
6.64;29000;138;40;0.2032;223;240;3035.33
